ProductTitle,EveryDayVolumnModelList,ProductPrice,ProductSource,ProductSourceImage,Cover,TagName,BloggerCount,LiveCount,Volume,Price,PriceValue,ProductUrl,ProductThirdUrl,HasReply,BrandName,BrandId,BrandDetailUrl,ShopId,RealProductId,IsCommissionRate,CommissionRate,ShopName,ShopDetailUrl,SourceTypeName,IsLigthning,Living,PriceRate,IsPriceBlock,BeginDate,EndDate
【胖丫专属】9.9元50包  老面味发面王高活性小包酵母粉蒸馒头,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-4048012574-b0b261b5e254470d817570fb2dea780a.jpg,烘焙原料/食品添加剂,1,1,23,228,0.0,#/StaticPage/ProductDetail?relProductId=22198021422574&sourceType=99&timestamp=1717111613&signature=92ddd9ce3f2bd00e769fac1a8456d5af,https://app.kwaixiaodian.com/merchant/shop/detail?id=22198021422574,0,家家会,169097,#/StaticPage/BrandDetail?brandId=169097&isTrusted=true,362833,22198021422574,0,0%,仟之耀食品专营店,#/StaticPage/Shop/Detail?shopId=362833,快手小店,0,,0,-1,,
【福利品】快师傅高活性低糖酵母粉 包子馒头各种烘焙专用5g,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3434509970-4089c04c5c8f4486a5a4e12895796142.jpg,烘焙原料/食品添加剂,1,2,23,228,0.0,#/StaticPage/ProductDetail?relProductId=21030804503970&sourceType=99&timestamp=1717111613&signature=b16d442eca9339b386c72e79d9525fa5,https://app.kwaixiaodian.com/merchant/shop/detail?id=21030804503970,0,快师傅/qakkanustam,226434,#/StaticPage/BrandDetail?brandId=226434&isTrusted=true,279267,21030804503970,1,20%,央厨甄选食品专营店,#/StaticPage/Shop/Detail?shopId=279267,快手小店,0,,0,-1,,
【好物优选】9.9元20袋 纯豆原味无糖豆腐脑粉豆花粉早餐豆花YY,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-669144375-742fd006d01f4188bb8c8e15e548a542.jpg,烘焙原料/食品添加剂,1,1,23,228,0.0,#/StaticPage/ProductDetail?relProductId=22020402875375&sourceType=99&timestamp=1717111613&signature=fe844f279eaf77ba15be583dd84efc04,https://app.kwaixiaodian.com/merchant/shop/detail?id=22020402875375,0,淘小生,73571,#/StaticPage/BrandDetail?brandId=73571&isTrusted=true,226650,22020402875375,0,0%,淘小生食品专营店,#/StaticPage/Shop/Detail?shopId=226650,快手小店,0,,0,-1,,
九云森庄农品快煮黑珍珠500g奶茶粉做自制套装材料木薯淀粉DIYMD,[],13.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3399033434-b183a4f49345475d9fa630df3ae3d2a5.jpg,烘焙原料/食品添加剂,1,3,16,222,0.0,#/StaticPage/ProductDetail?relProductId=20898324654434&sourceType=99&timestamp=1717111614&signature=9703610252b406f8a69e43ec748a3506,https://app.kwaixiaodian.com/merchant/shop/detail?id=20898324654434,0,森庄农品,80360,#/StaticPage/BrandDetail?brandId=80360&isTrusted=true,238093,20898324654434,1,40%,森庄农品官方旗舰店,#/StaticPage/Shop/Detail?shopId=238093,快手小店,0,,0,-1,,
80%活性高活性酵母粉5g,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1541242193-1dee8018a0bf4242abf08080aaff9083.jpg,烘焙原料/食品添加剂,1,1,22,220,0.0,#/StaticPage/ProductDetail?relProductId=22160939300193&sourceType=99&timestamp=1717111614&signature=4fd79bd3e7bbf441df2497a89e7e714c,https://app.kwaixiaodian.com/merchant/shop/detail?id=22160939300193,0,德亿鲜,32452,#/StaticPage/BrandDetail?brandId=32452&isTrusted=true,350663,22160939300193,0,0%,九州食品专营店,#/StaticPage/Shop/Detail?shopId=350663,快手小店,0,,0,-1,,
香豆粉,[],19.90 - 39.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/item-491107981-deaa61a0113346bbb60e5549b909857d.jpg,烘焙原料/食品添加剂,1,14,11,219,0.0,#/StaticPage/ProductDetail?relProductId=20400957540981&sourceType=99&timestamp=1717111614&signature=a52b3b1ba4ef3e047ef74260aeeacdbc,https://app.kwaixiaodian.com/merchant/shop/detail?id=20400957540981,0,,0,,232581,20400957540981,0,0%,程程的太上老君企业店,#/StaticPage/Shop/Detail?shopId=232581,快手小店,0,,0,-1,,
主播专享 尚川老面味发酵粉家用型蒸包子馒头花卷快速发酵粉6g/袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1653194726-d535546aafab4e9f81c837853365c91e.jpg,烘焙原料/食品添加剂,1,20,24,218,0.0,#/StaticPage/ProductDetail?relProductId=21668538707726&sourceType=99&timestamp=1717111614&signature=e333741b42902f4952e792fd5414dae3,https://app.kwaixiaodian.com/merchant/shop/detail?id=21668538707726,0,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,1535,21668538707726,0,0%,尚川官方旗舰店,#/StaticPage/Shop/Detail?shopId=1535,快手小店,0,,0,-1,,
【荣姐优选】9.9到手50包 老面味发面王发酵粉小包酵母粉蒸馒头,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-f7175746691a4eddae37581a597c0436.jpg,烘焙原料/食品添加剂,1,2,22,218,0.0,#/StaticPage/ProductDetail?relProductId=22074664456190&sourceType=99&timestamp=1717111614&signature=8774bf5b416d1a3fc5d1bb910dcdf58b,https://app.kwaixiaodian.com/merchant/shop/detail?id=22074664456190,0,家家会,169097,#/StaticPage/BrandDetail?brandId=169097&isTrusted=true,297982,22074664456190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
森庄农品【10袋仅9.9元】炸小酥肉专用粉炸鸡肉条裹粉酥脆酥肉粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3399033434-3a104299861747389bbaa399bf4deb03.jpg,烘焙原料/食品添加剂,1,18,22,218,0.0,#/StaticPage/ProductDetail?relProductId=21334028404434&sourceType=99&timestamp=1717111614&signature=c9c0b74b23ad6d3ff87cf2f1af866c94,https://app.kwaixiaodian.com/merchant/shop/detail?id=21334028404434,0,森庄农品,80360,#/StaticPage/BrandDetail?brandId=80360&isTrusted=true,238093,21334028404434,1,30%,森庄农品官方旗舰店,#/StaticPage/Shop/Detail?shopId=238093,快手小店,0,,0,-1,,
【二姐专属】Coles客澳市松饼预拌粉350g 多种口味,[],35.00 - 999.00,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-543781435-0c449b8edf944cfa8c44e1bf69ed5d9b.jpg,烘焙原料/食品添加剂,1,21,6,210,0.0,#/StaticPage/ProductDetail?relProductId=21449133793435&sourceType=99&timestamp=1717111614&signature=165597253d33852c07663cbe275b3123,https://app.kwaixiaodian.com/merchant/shop/detail?id=21449133793435,0,客澳市,314371,#/StaticPage/BrandDetail?brandId=314371&isTrusted=true,302168,21449133793435,1,27%,Coles海外旗舰店,#/StaticPage/Shop/Detail?shopId=302168,快手小店,0,,0,-1,,
【爷俩儿好菜专属推荐】尚川老面味发酵粉酵母粉蒸馒头包子快速发酵,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1653194726-d535546aafab4e9f81c837853365c91e.jpg,烘焙原料/食品添加剂,1,5,21,208,0.0,#/StaticPage/ProductDetail?relProductId=21510032987726&sourceType=99&timestamp=1717111614&signature=635345ccd9495671bd9d40a8f36737dc,https://app.kwaixiaodian.com/merchant/shop/detail?id=21510032987726,0,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,1535,21510032987726,0,0%,尚川官方旗舰店,#/StaticPage/Shop/Detail?shopId=1535,快手小店,0,,0,-1,,
【二马优选】尚川酵母粉耐高糖干酵母烘焙孝母粉原料5g/包,[],6.99 - 9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1653194726-d6e4f175a6f5447084c0818e213e5d30.jpg,烘焙原料/食品添加剂,1,4,20,198,0.0,#/StaticPage/ProductDetail?relProductId=21460914924726&sourceType=99&timestamp=1717111614&signature=a96a2909bcaf849f95675e861264d73d,https://app.kwaixiaodian.com/merchant/shop/detail?id=21460914924726,0,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,1535,21460914924726,0,0%,尚川官方旗舰店,#/StaticPage/Shop/Detail?shopId=1535,快手小店,0,,0,-1,,
【达人优选】9.9元发5袋天然果蔬五彩饺子粉面粉果蔬粉100g【yy】,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-ee19b5dac8264f7a9af5559452723149.jpg,烘焙原料/食品添加剂,9,140,20,198,0.0,#/StaticPage/ProductDetail?relProductId=21654685521190&sourceType=99&timestamp=1717111614&signature=eb314657cf4dc0b51c414b6a5ee0b04d,https://app.kwaixiaodian.com/merchant/shop/detail?id=21654685521190,0,解放碑,268014,#/StaticPage/BrandDetail?brandId=268014&isTrusted=true,297982,21654685521190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
【兰姐优选】安琪复配油条膨松剂20g家用无铝发酵粉快速炸油条,[],9.90 - 16.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2396996517-fb99e6cf00254226bdd0a93b6b709450.jpg,烘焙原料/食品添加剂,2,55,20,198,0.0,#/StaticPage/ProductDetail?relProductId=20671819944517&sourceType=99&timestamp=1717111614&signature=d42a41cfbeceedf1418cea0009037c74,https://app.kwaixiaodian.com/merchant/shop/detail?id=20671819944517,0,安琪/ANGEL,12688,#/StaticPage/BrandDetail?brandId=12688&isTrusted=true,89250,20671819944517,1,50%,安琪旗舰店,#/StaticPage/Shop/Detail?shopId=89250,快手小店,0,,0,-1,,
森庄农品【3袋仅9.9元】钵仔糕粉100g起小麦淀粉钵仔粉摆摊套餐,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3399033434-b6f5de6a8ba041c99c98d8b60381266b.jpg,烘焙原料/食品添加剂,1,81,20,198,0.0,#/StaticPage/ProductDetail?relProductId=20622603480434&sourceType=99&timestamp=1717111614&signature=bbadb23551e504b6dc10ccede4fa8748,https://app.kwaixiaodian.com/merchant/shop/detail?id=20622603480434,0,森庄农品,80360,#/StaticPage/BrandDetail?brandId=80360&isTrusted=true,238093,20622603480434,1,45%,森庄农品官方旗舰店,#/StaticPage/Shop/Detail?shopId=238093,快手小店,0,,0,-1,,
广禧优品冷冻紫薯包芯龙珠500g 紫薯夹心珍珠粉圆商用奶茶店专用,[],14.80 - 15.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3460651282-92bb0d9714bb4a92b26de9e0501eda72.jpg,烘焙原料/食品添加剂,2,16,13,193,0.0,#/StaticPage/ProductDetail?relProductId=21197119673282&sourceType=99&timestamp=1717111614&signature=e64c7f1a16e0abe9320630c4293c1bc5,https://app.kwaixiaodian.com/merchant/shop/detail?id=21197119673282,0,广禧,47617,#/StaticPage/BrandDetail?brandId=47617&isTrusted=true,301225,21197119673282,0,0%,广禧食品专营店,#/StaticPage/Shop/Detail?shopId=301225,快手小店,0,,0,-1,,
川秀高活性干酵母粉馒头包子面包耐高糖多用型5g/袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2851816658-d533b2d3fcad458ba4403843b553c993.jpg,烘焙原料/食品添加剂,1,26,19,188,0.0,#/StaticPage/ProductDetail?relProductId=22021556582658&sourceType=99&timestamp=1717111614&signature=1939afe012c0fb7b5cd431602e4eb3bf,https://app.kwaixiaodian.com/merchant/shop/detail?id=22021556582658,0,川秀,6768,#/StaticPage/BrandDetail?brandId=6768&isTrusted=true,220209,22021556582658,0,0%,川秀烘焙官方旗舰店,#/StaticPage/Shop/Detail?shopId=220209,快手小店,0,,0,-1,,
七巧厨伯爵红茶粉烘焙蛋糕奶茶店专用红茶粉冲饮家庭烘焙商用原料,[],16.80 - 18.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3486047526-1930066191154fd7ab6ad939eea1c717.jpg,烘焙原料/食品添加剂,6,50,10,188,0.0,#/StaticPage/ProductDetail?relProductId=20503040576526&sourceType=99&timestamp=1717111614&signature=a1d129ad204ad881ad17d4aa9ac6f561,https://app.kwaixiaodian.com/merchant/shop/detail?id=20503040576526,0,七巧厨,252612,#/StaticPage/BrandDetail?brandId=252612&isTrusted=true,255654,20503040576526,1,20%,七巧厨赞佳专卖店,#/StaticPage/Shop/Detail?shopId=255654,快手小店,0,,0,-1,,
家用活性酵母粉3克/袋,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2764424323-56f839e2a2f34ceb9aac27e9163651e7.jpg,烘焙原料/食品添加剂,3,7,18,180,0.0,#/StaticPage/ProductDetail?relProductId=21726067687323&sourceType=99&timestamp=1717111614&signature=ac4b361cf6b7f1fe73a0b7b38e1ec68b,https://app.kwaixiaodian.com/merchant/shop/detail?id=21726067687323,0,会养五谷食方,257274,#/StaticPage/BrandDetail?brandId=257274&isTrusted=true,155449,21726067687323,0,0%,乐陵聚美食尚食品专营店,#/StaticPage/Shop/Detail?shopId=155449,快手小店,0,,0,-1,,
【超级福利M】40袋虎师傅高活性耐高糖干酵母馒头花卷烘焙发酵粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-779340010-8d8ad8ab8d8d441192db0cef8cf11b06.jpg,烘焙原料/食品添加剂,10,165,20,178,0.0,#/StaticPage/ProductDetail?relProductId=20347275758010&sourceType=99&timestamp=1717111614&signature=427d33aa1c3f90717fdad94336c7151a,https://app.kwaixiaodian.com/merchant/shop/detail?id=20347275758010,0,虎师傅,88724,#/StaticPage/BrandDetail?brandId=88724&isTrusted=true,180896,20347275758010,1,22%,希尔康调味品专营店,#/StaticPage/Shop/Detail?shopId=180896,快手小店,0,,0,-1,,
【9.9元发5袋】天然果蔬五彩饺子粉果蔬粉100g【LQ-XQ】,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-ee19b5dac8264f7a9af5559452723149.jpg,烘焙原料/食品添加剂,4,32,22,178,0.0,#/StaticPage/ProductDetail?relProductId=21731351119190&sourceType=99&timestamp=1717111614&signature=157011efa5206ddc76bd9556c1baf5b2,https://app.kwaixiaodian.com/merchant/shop/detail?id=21731351119190,0,解放碑,268014,#/StaticPage/BrandDetail?brandId=268014&isTrusted=true,297982,21731351119190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
焙力美纯正紫薯粉天然果蔬烘焙糕点网红芋泥冰皮蛋糕天然果蔬粉,[],35.00,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2342348806-b35b441c16314e3d9c5ebafae186d0f3.jpg,烘焙原料/食品添加剂,1,11,5,175,0.0,#/StaticPage/ProductDetail?relProductId=21141639965806&sourceType=99&timestamp=1717111614&signature=6617ac7955d18f61e40a15477dceea66,https://app.kwaixiaodian.com/merchant/shop/detail?id=21141639965806,0,金芝煌,173692,#/StaticPage/BrandDetail?brandId=173692&isTrusted=true,335264,21141639965806,0,0%,芳姐烘焙小店企业店,#/StaticPage/Shop/Detail?shopId=335264,快手小店,0,,0,-1,,
虎师傅50袋高活性耐高糖干酵母粉馒头花卷西点烘焙多用型5g/袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-779340010-e11422f6c5fb4717ba72021bedd65a63.jpg,烘焙原料/食品添加剂,1,10,17,168,0.0,#/StaticPage/ProductDetail?relProductId=20832393225010&sourceType=99&timestamp=1717111614&signature=f25f39ef53cbd5e8b89c4550bbaf153d,https://app.kwaixiaodian.com/merchant/shop/detail?id=20832393225010,0,虎师傅,88724,#/StaticPage/BrandDetail?brandId=88724&isTrusted=true,180896,20832393225010,0,0%,希尔康调味品专营店,#/StaticPage/Shop/Detail?shopId=180896,快手小店,0,,0,-1,,
易小焙果蔬粉20g果蔬研磨食用月饼烘焙彩色,[],9.80 - 11.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1748803487-b87842bccda148ee8128f15681f9442e.jpg,烘焙原料/食品添加剂,6,112,14,165,0.0,#/StaticPage/ProductDetail?relProductId=21348127069487&sourceType=99&timestamp=1717111614&signature=85ddc6f9dc07c6952285a88e8c8b1c8b,https://app.kwaixiaodian.com/merchant/shop/detail?id=21348127069487,0,易小焙,6751,#/StaticPage/BrandDetail?brandId=6751&isTrusted=true,73317,21348127069487,1,20%,良润食品专营店,#/StaticPage/Shop/Detail?shopId=73317,快手小店,0,,0,-1,,
尚川酵母粉耐高糖高活性干酵母家用5g/包*10袋,[],0.90 - 6.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1653194726-2b60147b6ad64ab98477e9f787072854.jpg,烘焙原料/食品添加剂,3,35,23,161,0.0,#/StaticPage/ProductDetail?relProductId=20759554500726&sourceType=99&timestamp=1717111614&signature=d4f8fc283595dbfa344c3a24c0be765e,https://app.kwaixiaodian.com/merchant/shop/detail?id=20759554500726,0,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,1535,20759554500726,1,35%,尚川官方旗舰店,#/StaticPage/Shop/Detail?shopId=1535,快手小店,0,,0,-1,,
【拍一发50包】家用活性酵母粉3克/袋dd,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2944236576-306f2db8694c44978ab001d7e2515777.jpg,烘焙原料/食品添加剂,1,1,16,160,0.0,#/StaticPage/ProductDetail?relProductId=22051756533576&sourceType=99&timestamp=1717111614&signature=9c1ec8066e18f468f8289d37e2923ccf,https://app.kwaixiaodian.com/merchant/shop/detail?id=22051756533576,0,会养五谷食方,257274,#/StaticPage/BrandDetail?brandId=257274&isTrusted=true,209382,22051756533576,0,0%,聚美食尚食品专营店,#/StaticPage/Shop/Detail?shopId=209382,快手小店,0,,0,-1,,
【工厂直发】鸿运达维生素C高活性干酵母粉家用做馒头包子5g/袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/item-2316977369-52f15db0ff9c46d08cd7c24ca0d347db.jpg,烘焙原料/食品添加剂,2,144,16,158,0.0,#/StaticPage/ProductDetail?relProductId=20754038862369&sourceType=99&timestamp=1717111614&signature=a4bd61730b4cd694a5aa69f5dcdaebb4,https://app.kwaixiaodian.com/merchant/shop/detail?id=20754038862369,0,鸿运达,2754,#/StaticPage/BrandDetail?brandId=2754&isTrusted=true,114273,20754038862369,1,50%,鸿运达吉林省鸿专卖店,#/StaticPage/Shop/Detail?shopId=114273,快手小店,0,,0,-1,,
安琪酵母粉6g 新一代酵母 高活性干酵母做包子馒头发酵粉rd,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2396996517-7dc97d3816b64f33a1428dd32f943550.jpg,烘焙原料/食品添加剂,3,50,16,158,0.0,#/StaticPage/ProductDetail?relProductId=21671517443517&sourceType=99&timestamp=1717111614&signature=1c1da63917d9117d59561f39897c06c6,https://app.kwaixiaodian.com/merchant/shop/detail?id=21671517443517,0,安琪/ANGEL,12688,#/StaticPage/BrandDetail?brandId=12688&isTrusted=true,89250,21671517443517,0,0%,安琪旗舰店,#/StaticPage/Shop/Detail?shopId=89250,快手小店,0,,0,-1,,
尚川果蔬粉紫薯粉南瓜粉大麦苗粉食用色素烘焙馒头饺子上色18g/袋,[],4.99 - 9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1653194726-e74350e5e6264493bc8ce8e5dc57f0e3.jpg,烘焙原料/食品添加剂,16,289,17,153,0.0,#/StaticPage/ProductDetail?relProductId=21360493291726&sourceType=99&timestamp=1717111616&signature=9fb3b24c3225fda669022035bd5159b7,https://app.kwaixiaodian.com/merchant/shop/detail?id=21360493291726,0,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,1535,21360493291726,1,40%,尚川官方旗舰店,#/StaticPage/Shop/Detail?shopId=1535,快手小店,0,,0,-1,,
【四大袋仅9.9元】豌豆凉粉淀粉自制伤心凉粉清凉家用Q弹100g/袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2201443387-3c69649a7eef4613a0642c93ceb02255.jpg,烘焙原料/食品添加剂,5,23,15,149,0.0,#/StaticPage/ProductDetail?relProductId=21865900348387&sourceType=99&timestamp=1717111616&signature=67592674ca13bc3b8150eb970e52e752,https://app.kwaixiaodian.com/merchant/shop/detail?id=21865900348387,0,润万香,254492,#/StaticPage/BrandDetail?brandId=254492&isTrusted=true,219727,21865900348387,0,0%,润万香桐楠专卖店,#/StaticPage/Shop/Detail?shopId=219727,快手小店,0,,0,-1,,
【双十一大促】到手60包老味发面王家用发面发酵粉3克装1袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1632372009-323f3c7688dc46cebdb678863c0d9593.jpg,烘焙原料/食品添加剂,2,32,15,149,0.0,#/StaticPage/ProductDetail?relProductId=21374142699009&sourceType=99&timestamp=1717111616&signature=55a8d6c1eb2f43ae4784c969787f4597,https://app.kwaixiaodian.com/merchant/shop/detail?id=21374142699009,0,海帝,100896,#/StaticPage/BrandDetail?brandId=100896&isTrusted=true,280213,21374142699009,1,15%,乐陵浩然食品专营店,#/StaticPage/Shop/Detail?shopId=280213,快手小店,0,,0,-1,,
森庄农品【2袋仅9.9元 】 芝麻球粉袋100g起家用自制油炸空心圆,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3399033434-b0848acad1484cff9141fbdf7534826c.jpg,烘焙原料/食品添加剂,8,126,18,149,0.0,#/StaticPage/ProductDetail?relProductId=20226906686434&sourceType=99&timestamp=1717111616&signature=54310ff9986283bbf6eb588c52cfa00a,https://app.kwaixiaodian.com/merchant/shop/detail?id=20226906686434,0,森庄农品,80360,#/StaticPage/BrandDetail?brandId=80360&isTrusted=true,238093,20226906686434,1,45%,森庄农品官方旗舰店,#/StaticPage/Shop/Detail?shopId=238093,快手小店,0,,0,-1,,
【小波优选】哆琪发面王发面宝5g 益生菌发面旺馒头发酵粉酵母粉,[],3.98,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3637820421-8efd442802864fc9ad1108a0588d7342.jpg,烘焙原料/食品添加剂,1,1,37,147,0.0,#/StaticPage/ProductDetail?relProductId=21777873259421&sourceType=99&timestamp=1717111616&signature=26279b0e944466333218753611baf2bb,https://app.kwaixiaodian.com/merchant/shop/detail?id=21777873259421,0,哆琪,268611,#/StaticPage/BrandDetail?brandId=268611&isTrusted=true,292535,21777873259421,0,0%,燕知春食品专营店,#/StaticPage/Shop/Detail?shopId=292535,快手小店,0,,0,-1,,
老面味益生菌发面旺发酵粉家用包子馒头5g/袋,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-12556139-32f8788215924028a95acd3de30cd65f.jpg,烘焙原料/食品添加剂,2,55,14,140,0.0,#/StaticPage/ProductDetail?relProductId=21772991255139&sourceType=99&timestamp=1717111616&signature=e86b41ecd5390ab60f1fdf551c9b87c8,https://app.kwaixiaodian.com/merchant/shop/detail?id=21772991255139,0,必琪,232460,#/StaticPage/BrandDetail?brandId=232460&isTrusted=true,335545,21772991255139,0,0%,金羊食品专营店,#/StaticPage/Shop/Detail?shopId=335545,快手小店,0,,0,-1,,
尚川老面味发酵粉发面宝6g/袋酵母粉蒸馒头包子家用快速发酵蓬松,[],0.01 - 9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1653194726-fea29f8a7bc64f62a11ea1b6ff5edc69.jpg,烘焙原料/食品添加剂,5,97,14,139,0.0,#/StaticPage/ProductDetail?relProductId=21116847572726&sourceType=99&timestamp=1717111616&signature=ad3cbefceb88d9dd960fde45cd3bc7c6,https://app.kwaixiaodian.com/merchant/shop/detail?id=21116847572726,1,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,1535,21116847572726,1,50%,尚川官方旗舰店,#/StaticPage/Shop/Detail?shopId=1535,快手小店,0,,0,-1,,
【婷婷妈专属】发面旺酵母粉高活性发酵粉包子馒头益生菌发面宝,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2944236576-93fa1190f163468099838020f057566d.jpg,烘焙原料/食品添加剂,1,12,21,139,0.0,#/StaticPage/ProductDetail?relProductId=21753492774576&sourceType=99&timestamp=1717111616&signature=c5d5093a635382ecc2201a796f584446,https://app.kwaixiaodian.com/merchant/shop/detail?id=21753492774576,0,玉厨缘,167460,#/StaticPage/BrandDetail?brandId=167460&isTrusted=true,209382,21753492774576,0,0%,聚美食尚食品专营店,#/StaticPage/Shop/Detail?shopId=209382,快手小店,0,,0,-1,,
